L0 Domain,L3 Sub-Category,L2 Category,L1 Sub-Domain,L4 Product Enum-Code,Product name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to Ship,Cancellable,Returnable,Replaceable,COD Available,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile,Liquid,Hazardous,Size Chart,GTIN,HSN,EAN,Season,Occasion,Design / Style Type,Trend,Pattern,Features,Fabric,Fabric Finish,Material Finish,Max Sale Quantity,Bundles / Multipack Sets,Fit,Collar,Neck,Sleeve Length,Sports Type,Pockets,Reversible,Lining,Waist Rise,Length,Insole,Sole Material,Toe Shape,Outsole,Fastening,Midsole,Closure Type,Base Metal,Plating,Stone Type,Gem Type,Strap Material,Buckle Type,Buckle Material,Dial Shape,Frame / Rim Type,Frame Shape,Frame Colour,Frame Size,Frame Material,Face Shape,Lens Material,Lens Colour,Compartment Closure,External Pocket,Laptop Compartment,Laptop Size,Shoulder Strap Type,Volume [Ltrs.],Water Resistance,Lock Type,Dead Weight,Display,Glass Material,Warranty,Battery Life,Bluetooth,Call Function,Pedometer,Heart Rate Monitor,Sleep Monitor,SPO2 Monitor,Dupatta Pattern,Kurta Pattern,Ornamentation,Coverage,Padding,Seam,Straps,Closure,Waist Band,Gender,Type,Fabric 2,images.img1,images.img2,images.img3,images.img4,Sustainable,images.img5,images.img6,Eunimart Reference Code
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Magenta Pink Solid High Compressed Seamless Instant Slimming Saree Shapewear,"Pink,Magenta",L,1,Inddus,1499,674,This item cannot be returned.,-,-,1,Units,Elastane,"Natural Lifestyle Products Private Limited, INDDUSINC EXIM PVT. LTD.Plot no - 3 to 5, 1st& 2ndfloor, Margiwala compound,Near Komal International Circle, Bamroli Road, Surat-395002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Microfiber,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Inddus_17874726WomenMagentaPinkSolidHighCompressedSeamlessInstantSlimmingSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_17874726WomenMagentaPinkSolidHighCompressedSeamlessInstantSlimmingSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_17874726WomenMagentaPinkSolidHighCompressedSeamlessInstantSlimmingSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_17874726WomenMagentaPinkSolidHighCompressedSeamlessInstantSlimmingSareeShapewear_4.jpg,-,-,-,EU00979602
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Magenta Pink Solid High Compressed Seamless Instant Slimming Saree Shapewear,"Pink,Magenta",XL,1,Inddus,1499,674,This item cannot be returned.,-,-,1,Units,Elastane,"Natural Lifestyle Products Private Limited, INDDUSINC EXIM PVT. LTD.Plot no - 3 to 5, 1st& 2ndfloor, Margiwala compound,Near Komal International Circle, Bamroli Road, Surat-395002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Microfiber,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Inddus_17874726WomenMagentaPinkSolidHighCompressedSeamlessInstantSlimmingSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_17874726WomenMagentaPinkSolidHighCompressedSeamlessInstantSlimmingSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_17874726WomenMagentaPinkSolidHighCompressedSeamlessInstantSlimmingSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_17874726WomenMagentaPinkSolidHighCompressedSeamlessInstantSlimmingSareeShapewear_4.jpg,-,-,-,EU00979603
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Magenta Pink Solid High Compressed Seamless Instant Slimming Saree Shapewear,"Pink,Magenta",XXL,1,Inddus,1499,674,This item cannot be returned.,-,-,1,Units,Elastane,"Natural Lifestyle Products Private Limited, INDDUSINC EXIM PVT. LTD.Plot no - 3 to 5, 1st& 2ndfloor, Margiwala compound,Near Komal International Circle, Bamroli Road, Surat-395002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Microfiber,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Inddus_17874726WomenMagentaPinkSolidHighCompressedSeamlessInstantSlimmingSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_17874726WomenMagentaPinkSolidHighCompressedSeamlessInstantSlimmingSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_17874726WomenMagentaPinkSolidHighCompressedSeamlessInstantSlimmingSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_17874726WomenMagentaPinkSolidHighCompressedSeamlessInstantSlimmingSareeShapewear_4.jpg,-,-,-,EU00979604
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Violet Solid Saree Shapewear,Violet,S,1,Sugathari,1799,665,This item cannot be returned.,-,-,1,Units,Elastane,"Shree Sanskruti Fashion, Shree Sanskruti Fashion, Ring Road, Surat, 395002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Microfiber,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_4.jpg,-,-,-,EU00979605
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Violet Solid Saree Shapewear,Violet,M,1,Sugathari,1799,665,This item cannot be returned.,-,-,1,Units,Elastane,"Shree Sanskruti Fashion, Shree Sanskruti Fashion, Ring Road, Surat, 395002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Microfiber,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_4.jpg,-,-,-,EU00979606
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Violet Solid Saree Shapewear,Violet,L,1,Sugathari,1799,665,This item cannot be returned.,-,-,1,Units,Elastane,"Shree Sanskruti Fashion, Shree Sanskruti Fashion, Ring Road, Surat, 395002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Microfiber,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_4.jpg,-,-,-,EU00979607
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Violet Solid Saree Shapewear,Violet,XL,1,Sugathari,1799,665,This item cannot be returned.,-,-,1,Units,Elastane,"Shree Sanskruti Fashion, Shree Sanskruti Fashion, Ring Road, Surat, 395002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Microfiber,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_4.jpg,-,-,-,EU00979608
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Violet Solid Saree Shapewear,Violet,XXL,1,Sugathari,1799,665,This item cannot be returned.,-,-,1,Units,Elastane,"Shree Sanskruti Fashion, Shree Sanskruti Fashion, Ring Road, Surat, 395002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Microfiber,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_16770804WomenVioletSolidSareeShapewear_4.jpg,-,-,-,EU00979609
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Navy High-Waist Shaperwear,Beige,M,1,Red Rose,868,607,This item cannot be returned.,-,-,1,Units,Elastane,"SAGAR PRODUCTS, Sagar Products, Textile Building No. C 6, Asmeeta Texpa, MIDC Plot No. 1, Bhiwandi, Thane, Maharashtra - 421311",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Tummy and Thigh Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_RedRose_1558272NavyHighWaistShaperwear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_RedRose_1558272NavyHighWaistShaperwear_2.jpg,-,-,-,-,-,EU00979610
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Navy High-Waist Shaperwear,Beige,L,1,Red Rose,868,607,This item cannot be returned.,-,-,1,Units,Elastane,"SAGAR PRODUCTS, Sagar Products, Textile Building No. C 6, Asmeeta Texpa, MIDC Plot No. 1, Bhiwandi, Thane, Maharashtra - 421311",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Tummy and Thigh Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_RedRose_1558272NavyHighWaistShaperwear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_RedRose_1558272NavyHighWaistShaperwear_2.jpg,-,-,-,-,-,EU00979611
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Solid Round Neck Body Shaper,Beige,S,1,Zivame,1995,1995,This item cannot be returned.,-,-,1,Units,Elastane,"MILASTAR RETAIL PRIVATE LIMITED, Reliance Retail Limited3rd Floor, Court House, Lokmanya Tilak MargzDhobi Talao,Mumbai - 400 002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Body Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_4.jpg,-,-,-,EU00979612
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Solid Round Neck Body Shaper,Beige,M,1,Zivame,1995,1995,This item cannot be returned.,-,-,1,Units,Elastane,"MILASTAR RETAIL PRIVATE LIMITED, Reliance Retail Limited3rd Floor, Court House, Lokmanya Tilak MargzDhobi Talao,Mumbai - 400 002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Body Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_4.jpg,-,-,-,EU00979613
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Solid Round Neck Body Shaper,Beige,L,1,Zivame,1995,1995,This item cannot be returned.,-,-,1,Units,Elastane,"MILASTAR RETAIL PRIVATE LIMITED, Reliance Retail Limited3rd Floor, Court House, Lokmanya Tilak MargzDhobi Talao,Mumbai - 400 002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Body Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_4.jpg,-,-,-,EU00979614
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Solid Round Neck Body Shaper,Beige,XL,1,Zivame,1995,1995,This item cannot be returned.,-,-,1,Units,Elastane,"MILASTAR RETAIL PRIVATE LIMITED, Reliance Retail Limited3rd Floor, Court House, Lokmanya Tilak MargzDhobi Talao,Mumbai - 400 002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Body Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_4.jpg,-,-,-,EU00979615
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Solid Round Neck Body Shaper,Beige,XXL,1,Zivame,1995,1995,This item cannot be returned.,-,-,1,Units,Elastane,"MILASTAR RETAIL PRIVATE LIMITED, Reliance Retail Limited3rd Floor, Court House, Lokmanya Tilak MargzDhobi Talao,Mumbai - 400 002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Body Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_21397672WomenSolidRoundNeckBodyShaper_4.jpg,-,-,-,EU00979616
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Nude Solid Saree Shapewear,Nude,S,1,Sugathari,1799,665,This item cannot be returned.,-,-,1,Units,Elastane,"Shree Sanskruti Fashion, Shree Sanskruti Fashion, Ring Road, Surat, 395002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Microfiber,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_4.jpg,-,-,-,EU00979617
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Nude Solid Saree Shapewear,Nude,M,1,Sugathari,1799,665,This item cannot be returned.,-,-,1,Units,Elastane,"Shree Sanskruti Fashion, Shree Sanskruti Fashion, Ring Road, Surat, 395002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Microfiber,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_4.jpg,-,-,-,EU00979618
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Nude Solid Saree Shapewear,Nude,L,1,Sugathari,1799,665,This item cannot be returned.,-,-,1,Units,Elastane,"Shree Sanskruti Fashion, Shree Sanskruti Fashion, Ring Road, Surat, 395002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Microfiber,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_4.jpg,-,-,-,EU00979619
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Nude Solid Saree Shapewear,Nude,XL,1,Sugathari,1799,665,This item cannot be returned.,-,-,1,Units,Elastane,"Shree Sanskruti Fashion, Shree Sanskruti Fashion, Ring Road, Surat, 395002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Microfiber,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_4.jpg,-,-,-,EU00979620
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Nude Solid Saree Shapewear,Nude,XXL,1,Sugathari,1799,665,This item cannot be returned.,-,-,1,Units,Elastane,"Shree Sanskruti Fashion, Shree Sanskruti Fashion, Ring Road, Surat, 395002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Microfiber,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Sugathari_17074004WomenNudeSolidSareeShapewear_4.jpg,-,-,-,EU00979621
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Brown Solid Tummy & Thigh Shapewear,Brown,M,1,max,599,599,This item cannot be returned.,-,-,1,Units,Elastane,"Landmark Online India Pvt Ltd, Lifestyle Int Pvt Ltd, 77 Degree Town Centre, Building No. 3, West Wing, Off HAL Airport Road, Yamlur, Bangalore-560037 1800-123-1444",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy and Thigh Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_max_19754750WomenBrownSolidTummyThighShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_max_19754750WomenBrownSolidTummyThighShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_max_19754750WomenBrownSolidTummyThighShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_max_19754750WomenBrownSolidTummyThighShapewear_4.jpg,-,-,-,EU00979622
