L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to Ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Image,Image 1,Images 2,Images 3,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),Size Chart,GTIN,HSN,EAN,Season,Occasion,Design / Style Type,Trend,Pattern,Features,Fabric,Fabric Finish,Material Finish,Max Sale Quantity,Bundles / Multipack Sets,Fit,Collar,Neck,Sleeve Length,Sports Type,Pockets,Reversible,Lining,Waist Rise,Length,Insole,Sole Material,Toe Shape,Outsole,Fastening,Midsole,Closure Type,Base Metal,Plating,Stone Type,Gem Type,Strap Material,Buckle Type,Buckle Material,Dial Shape,Frame / Rim Type,Frame Shape,Frame Colour,Frame Size,Frame Material,Face Shape,Lens Material,Lens Colour,Compartment Closure,External Pocket,Laptop Compartment,Laptop Size,Shoulder Strap Type,Volume [Ltrs.],Water Resistance,Lock Type,Dead Weight,Display,Glass Material,Warranty,Battery Life,Bluetooth,Call Function,Pedometer,Heart Rate Monitor,Sleep Monitor,SPO2 Monitor,Dupatta Pattern,Kurta Pattern,Ornamentation,Coverage,Padding,Seam,Straps,Closure,Waist Band,Type,Saree Fabric,Blouse,Blouse Fabric,Border,Bottom Fabric,Bottom Pattern,Bottom Type,Choli Stitch,Colour Family,Design Styling,Dupatta,Dupatta Border,Dupatta Fabric,Hemline,Kurta Fabric,Lehenga Fabric,Lehenga Lining Fabric,Lehenga Stitch,Set Content,Shape,Sleeve Styling,Slit Detail,Stitch,Top Design Styling,Top Hemline,Top Length,Top Pattern,Top Shape,Top Type,Wash Care,Weave Pattern,Weave Type
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1758,Pack of 2 Lime Green & Beige Ankle-Length Leggings,"Brown,Beige,Green",L,1,TAG 7,2399,791,"Pack of 2 lime green and brown mid-rise leggings, has an elasticated waistband with slip-on closure, 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand Wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1759,Pack of 2 Lime Green & Beige Ankle-Length Leggings,"Brown,Beige,Green",XL,1,TAG 7,2399,791,"Pack of 2 lime green and brown mid-rise leggings, has an elasticated waistband with slip-on closure, 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand Wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1760,Pack of 2 Lime Green & Beige Ankle-Length Leggings,"Brown,Beige,Green",XXL,1,TAG 7,2399,791,"Pack of 2 lime green and brown mid-rise leggings, has an elasticated waistband with slip-on closure, 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand Wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1761,Pack of 2 Lime Green & Beige Ankle-Length Leggings,"Brown,Beige,Green",3XL,1,TAG 7,2399,791,"Pack of 2 lime green and brown mid-rise leggings, has an elasticated waistband with slip-on closure, 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand Wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767892Packof2LimeGreenBeigeAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1762,Women Pack of 2 Solid Leggings,"Grey,Pink",S,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in grey and pink, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1763,Women Pack of 2 Solid Leggings,"Grey,Pink",M,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in grey and pink, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1764,Women Pack of 2 Solid Leggings,"Grey,Pink",L,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in grey and pink, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1765,Women Pack of 2 Solid Leggings,"Grey,Pink",XL,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in grey and pink, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1766,Women Pack of 2 Solid Leggings,"Grey,Pink",XXL,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in grey and pink, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1767,Women Pack of 2 Solid Leggings,"Grey,Pink",3XL,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in grey and pink, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767884WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1768,Women Pack of 2 Solid Leggings,"Yellow,Mustard,Brown",S,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in mustard yellow and brown, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1769,Women Pack of 2 Solid Leggings,"Yellow,Mustard,Brown",M,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in mustard yellow and brown, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1770,Women Pack of 2 Solid Leggings,"Yellow,Mustard,Brown",L,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in mustard yellow and brown, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1771,Women Pack of 2 Solid Leggings,"Yellow,Mustard,Brown",XL,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in mustard yellow and brown, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1772,Women Pack of 2 Solid Leggings,"Yellow,Mustard,Brown",XXL,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in mustard yellow and brown, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1773,Women Pack of 2 Solid Leggings,"Yellow,Mustard,Brown",3XL,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in mustard yellow and brown, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767870WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1774,Women Pack of 2 Solid Leggings,"Grey,Blue",S,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in blue and grey, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1775,Women Pack of 2 Solid Leggings,"Grey,Blue",M,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in blue and grey, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1776,Women Pack of 2 Solid Leggings,"Grey,Blue",L,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in blue and grey, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1777,Women Pack of 2 Solid Leggings,"Grey,Blue",XL,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in blue and grey, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1778,Women Pack of 2 Solid Leggings,"Grey,Blue",XXL,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in blue and grey, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1779,Women Pack of 2 Solid Leggings,"Grey,Blue",3XL,1,TAG 7,2399,791,"Pack of 2 solid ankle length legging in blue and grey, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17767858WomenPackof2SolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
